1225	0.682545
1100	0.758569
1200	0.700116
1175	0.716466
1250	0.663693
1225	0.682564
1125	0.745581
1200	0.700128
1275	0.643235
1250	0.663721
1150	0.731587
1225	0.682601
1300	0.620787
1275	0.643263
1175	0.716466
1250	0.663776
1325	0.596009
1300	0.620811
1200	0.700122
1275	0.643318
1300	0.620858
1325	0.596028
1350	0.568577
1225	0.682582
1325	0.596066
1375	0.538154
1250	0.663748
1350	0.568592
1350	0.568621
1400	0.504399
1275	0.643291
1425	0.467016
1375	0.538166
1375	0.53819
1300	0.620835
1450	0.425846
1325	0.596047
1400	0.504409
1400	0.504429
1475	0.381022
1425	0.467025
1425	0.467041
1350	0.568607
1500	0.333165
1450	0.425854
1450	0.425868
1375	0.538178
1525	0.283569
1475	0.381041
1400	0.504419
1475	0.381029
1550	0.234245
1500	0.333181
1425	0.467033
1500	0.333171
1525	0.283583
1450	0.425861
1575	0.187661
1525	0.283574
1550	0.234256
1475	0.381035
1600	0.146175
1550	0.234249
1575	0.187669
1500	0.333176
1575	0.187664
1625	0.11204
1600	0.14618
1525	0.283578
1600	0.146177
1650	0.0869561
1625	0.112044
1550	0.234252
1675	0.0685289
1650	0.0869577
1575	0.187666
1625	0.112042
1700	0.0548123
1675	0.0685291
1600	0.146179
1650	0.0869567
1725	0.0445601
1700	0.0548114
1675	0.068529
1750	0.0369619
1625	0.112043
1725	0.0445583
1700	0.054812
1775	0.0314738
1750	0.0369594
1650	0.0869572
1725	0.0445595
1800	0.027671
1775	0.0314706
1675	0.0685291
1750	0.0369611
1825	0.025214
1800	0.0276672
1700	0.0548117
1775	0.0314728
1850	0.023805
1825	0.0252096
1725	0.0445589
1800	0.0276697
1875	0.0231444
1850	0.0237998
1750	0.0369602
1825	0.0252126
1875	0.0231383
1900	0.023001
1775	0.0314717
1850	0.0238033
1900	0.0229937
1925	0.0232611
1800	0.0276684
1875	0.0231424
1925	0.0232525
1950	0.0237931
1825	0.0252111
1950	0.0237828
1975	0.0244529
1900	0.0229985
1850	0.0238015
1975	0.0244407
2000	0.0251939
1925	0.0232583
1875	0.0231404
2000	0.0251793
2025	0.0260212
1950	0.0237897
2025	0.0260038
2050	0.026955
1975	0.0244488
1900	0.0229961
2050	0.0269342
2075	0.0280253
2000	0.025189
1925	0.0232554
2075	0.028
2100	0.0292787
2025	0.0260154
1950	0.0237863
2100	0.0292475
2125	0.0307737
2050	0.0269481
1975	0.0244448
2125	0.0307346
2150	0.0325252
2075	0.0280169
2000	0.0251842
2150	0.032475
2100	0.0292684
2025	0.0260096
2175	0.034529
2175	0.0344635
2125	0.0307607
2200	0.0368223
2050	0.0269411
2150	0.0325085
2200	0.0367351
2225	0.0395125
2075	0.0280085
2250	0.0428148
2225	0.0393936
2175	0.0345072
2275	0.0471407
2100	0.029258
2200	0.0367932
2250	0.0426471
2300	0.0533168
2225	0.0394729
2125	0.0307477
2275	0.0468925
2325	0.0631801
2250	0.0427589
2350	0.0807848
2150	0.0324918
2300	0.0529241
2275	0.0470579
2375	0.118054
2300	0.0531863
2325	0.0624963
2400	0.233813
2325	0.062955
2175	0.0344854
2350	0.079478
2425	0.721147
2350	0.0803367
2200	0.0367642
2375	0.114912
2375	0.116937
2450	0.910466
2400	0.229903
2225	0.0394332
2400	0.222505
2475	0.922128
2425	0.712227
2500	0.920349
2250	0.042703
2425	0.691211
2525	0.917051
2450	0.90999
2275	0.0469751
2450	0.908422
2550	0.913389
2475	0.92224
2575	0.909492
2300	0.0530541
2475	0.922276
2500	0.92051
2600	0.905369
2525	0.917222
2325	0.0627195
2500	0.920684
2625	0.90101
2550	0.913569
2650	0.896401
2350	0.0798839
2525	0.917419
2575	0.90968
2675	0.891523
2600	0.905564
2375	0.115769
2550	0.913778
2625	0.901214
2700	0.886354
2400	0.224885
2575	0.909899
2650	0.896614
2725	0.880871
2425	0.696018
2600	0.905796
2675	0.891746
2750	0.875049
2625	0.901457
2450	0.908595
2775	0.868865
2700	0.886587
2650	0.89687
2475	0.922135
2800	0.862293
2725	0.881115
2675	0.892014
2500	0.920514
2825	0.855309
2750	0.875305
2700	0.88687
2525	0.917239
2850	0.847882
2775	0.869133
2725	0.881413
2550	0.91359
2875	0.839979
2750	0.87562
2800	0.862575
2575	0.909703
2775	0.869466
2900	0.831559
2600	0.90559
2825	0.855606
2800	0.862929
2625	0.901242
2925	0.82258
2850	0.848195
2825	0.855983
2650	0.896645
2950	0.812989
2850	0.848598
2875	0.84031
2675	0.891778
2875	0.84074
2900	0.83191
2900	0.83237
2925	0.822951
2975	0.802728
2700	0.886622
2925	0.823445
2950	0.813383
3000	0.791731
2725	0.881153
2950	0.813913
3025	0.779922
2975	0.803147
3050	0.767216
2750	0.875346
2975	0.803717
3000	0.792176
3075	0.753516
2775	0.869178
3000	0.79279
3025	0.780397
3100	0.738719
3050	0.767723
2800	0.862625
3125	0.722707
3025	0.781059
3075	0.754059
3150	0.705342
2825	0.855661
3050	0.768437
3100	0.7393
3175	0.686471
3125	0.72333
2850	0.848257
3075	0.754831
3200	0.665929
3150	0.706012
3225	0.643546
2875	0.840378
3100	0.740136
3175	0.687191
3200	0.666706
3250	0.619149
3125	0.724235
2900	0.831986
3225	0.644382
3275	0.592583
3150	0.706993
2925	0.823036
3300	0.563712
3175	0.688257
2950	0.813478
3250	0.62005
3325	0.532444
3200	0.667863
3275	0.593552
3350	0.498746
2975	0.803252
3225	0.64564
3300	0.564749
3375	0.462675
3000	0.792294
3250	0.621416
3325	0.533551
3400	0.424425
3025	0.780528
3275	0.595032
3350	0.49992
3425	0.384385
3050	0.76787
3300	0.566347
3375	0.463905
3450	0.343164
3075	0.754223
3325	0.535265
3400	0.425697
3475	0.301641
3100	0.739483
3350	0.501748
3425	0.385678
3500	0.260945
3125	0.723535
3375	0.465838
3450	0.344449
3150	0.706241
3400	0.427717
3475	0.302884
3525	0.222295
3175	0.68745
3425	0.387757
3500	0.262114
3550	0.187307
3200	0.666997
3450	0.346552
3575	0.158286
3225	0.644711
3525	0.223367
3475	0.304959
3600	0.136826
3550	0.188281
3500	0.26411
3625	0.121958
3250	0.620422
3575	0.159115
3525	0.225251
3650	0.112758
3275	0.593972
3600	0.137398
3550	0.190063
3300	0.565225
3675	0.105877
3625	0.122193
3575	0.160712
3325	0.534088
3700	0.100027
3650	0.112637
3600	0.138419
3350	0.500526
3725	0.0944697
3675	0.105407
3625	0.122412
3375	0.464586
3750	0.0890293
3700	0.0992453
3650	0.112056
3400	0.426455
3775	0.0837594
3725	0.0934439
3675	0.104107
3425	0.386511
3750	0.0878675
3700	0.0973529
3800	0.0787244
3450	0.34535
3775	0.0825331
3725	0.091175
3825	0.0739858
3475	0.303835
3750	0.0854114
3850	0.0698371
3500	0.263091
3800	0.0774769
3775	0.0800046
3875	0.0666419
3825	0.0727904
3525	0.224349
3900	0.0645702
3800	0.0749717
3850	0.0688388
3550	0.189254
3925	0.0633723
3825	0.0706183
3875	0.0659661
3575	0.160014
3950	0.0628729
3850	0.0672837
3900	0.0641377
3600	0.13806
3975	0.063003
3875	0.0650426
3925	0.0631075
3625	0.12247
4000	0.0637585
3900	0.0636424
3950	0.0627437
3650	0.112548
4025	0.0650179
3925	0.0629276
3975	0.0630031
3675	0.10498
3950	0.0628373
4000	0.0638936
3700	0.09853
3975	0.0633673
4025	0.0651582
4050	0.0664064
3725	0.0925308
4000	0.06439
4075	0.0682277
3750	0.0868518
4025	0.0655451
4050	0.0665776
3775	0.0814696
4100	0.070255
4075	0.0684939
4050	0.0671627
4125	0.0722926
4100	0.070476
3800	0.0763994
4075	0.0689886
4150	0.0744494
3825	0.0718073
4125	0.0724857
4175	0.0769948
4100	0.0708323
3850	0.0680755
4200	0.0799614
4150	0.0746756
3875	0.065487
4125	0.0727929
4225	0.0834761
3900	0.0638493
4175	0.0772789
4250	0.0876225
4150	0.0750803
3925	0.062953
4275	0.0926151
4200	0.0802925
4175	0.0777127
3950	0.0627014
4300	0.0989769
4225	0.0838197
3975	0.0630697
4200	0.0807657
4000	0.0640497
4325	0.107644
4250	0.0879349
4225	0.0842488
4025	0.0652684
4350	0.121125
4275	0.092881
4375	0.14507
4250	0.0882844
4050	0.0667377
4400	0.191162
4300	0.0991903
4275	0.0931317
4075	0.0686453
4425	0.319927
4300	0.099105
4100	0.0705771
4450	0.726959
4325	0.10775
4325	0.107327
4125	0.0725279
4475	0.885751
4150	0.0747657
4350	0.120937
4350	0.119738
4500	0.89647
4175	0.0773647
4525	0.895581
4375	0.144204
4375	0.141114
4200	0.0803784
4550	0.891719
4400	0.188168
4225	0.0838966
4400	0.17976
4575	0.886743
4250	0.0880094
4425	0.275636
4425	0.306729
4275	0.0929136
4450	0.604677
4450	0.695673
4600	0.881132
4300	0.099038
4475	0.874959
4475	0.883474
4625	0.875023
4500	0.895466
4325	0.107441
4650	0.868454
4500	0.896264
4350	0.120334
4675	0.86143
4525	0.896416
4525	0.89583
4375	0.142871
4700	0.853948
4550	0.893101
4400	0.184753
4550	0.892112
4725	0.846004
4425	0.294074
4575	0.888359
4750	0.837596
4575	0.887201
4450	0.662362
4775	0.828715
4600	0.882901
4475	0.880904
4600	0.881633
4625	0.876922
4500	0.896169
4800	0.819348
4625	0.87556
4525	0.896214
4650	0.870474
4825	0.809472
4650	0.869024
4550	0.892638
4675	0.862034
4675	0.863572
4850	0.799058
4575	0.887792
4700	0.854586
4700	0.856212
4725	0.846676
4725	0.848393
4600	0.882271
4750	0.838302
4875	0.788067
4750	0.840108
4625	0.876241
4775	0.829455
4900	0.776456
4775	0.831351
4650	0.869747
4800	0.820122
4925	0.764177
4800	0.822105
4825	0.81028
4950	0.75118
4675	0.862798
4825	0.81235
4850	0.799899
4975	0.73741
4700	0.855392
5000	0.722808
4850	0.802056
4875	0.788942
5025	0.707315
4725	0.847526
4875	0.791188
4900	0.777366
5050	0.690863
4750	0.839194
4925	0.765126
5075	0.673386
4900	0.779707
4950	0.752172
4775	0.83039
5100	0.65483
4925	0.767568
4975	0.738449
5125	0.635138
4800	0.821098
5000	0.723901
4950	0.754724
4825	0.811297
5025	0.708469
5150	0.614232
4975	0.741125
4850	0.800956
5050	0.692087
5175	0.592024
5000	0.726717
5075	0.67469
5200	0.568427
5025	0.711443
4875	0.790041
5100	0.656226
5225	0.54335
5050	0.695238
4900	0.778508
5125	0.636637
5250	0.516719
5075	0.67804
4925	0.766313
5275	0.48851
5100	0.659798
4950	0.753408
5150	0.615844
5300	0.458736
5125	0.640457
4975	0.73974
5175	0.593762
5325	0.427479
5000	0.725254
5150	0.619941
5200	0.570297
5350	0.394958
5175	0.598163
5225	0.545351
5025	0.709891
5200	0.575016
5375	0.361483
5250	0.518866
5050	0.693586
5225	0.55041
5275	0.490814
5075	0.676275
5250	0.524294
5400	0.327372
5300	0.461204
5100	0.657907
5275	0.496635
5425	0.292994
5325	0.430113
5125	0.638425
5300	0.467439
5450	0.258813
5350	0.397746
5325	0.436759
5475	0.225357
5375	0.364411
5150	0.617751
5350	0.404771
5500	0.193444
5175	0.595798
5375	0.371769
5525	0.16404
5400	0.330426
5200	0.572468
5550	0.137571
5425	0.296144
5400	0.338064
5225	0.547662
5450	0.262019
5425	0.303986
5575	0.115718
5475	0.228562
5450	0.269957
5250	0.521327
5600	0.10101
5500	0.19654
5475	0.236469
5275	0.493433
5625	0.0944339
5525	0.166962
5500	0.204152
5300	0.463985
5650	0.0991359
5525	0.174071
5550	0.14028
5325	0.433051
5575	0.117895
5550	0.146795
5675	0.116428
5350	0.400823
5600	0.102739
5575	0.123181
5700	0.144679
5375	0.367604
5600	0.106673
5625	0.0956421
5725	0.176904
5400	0.333707
5625	0.0981111
5650	0.0995673
5750	0.208499
5425	0.299477
5650	0.0999083
5775	0.236467
5675	0.115829
5450	0.265355
5675	0.113606
5800	0.259265
5700	0.142875
5475	0.231848
5700	0.138055
5825	0.27644
5725	0.173817
5500	0.199658
5850	0.287435
5725	0.166798
5750	0.204006
5525	0.169839
5875	0.292064
5750	0.194819
5775	0.230469
5550	0.142889
5775	0.219132
5900	0.290597
5575	0.119958
5800	0.251674
5800	0.238146
5925	0.283415
5600	0.104294
5825	0.267246
5825	0.251462
5625	0.0966654
5850	0.276865
5950	0.271064
5850	0.259242
5875	0.280247
5650	0.0998161
5975	0.25426
5875	0.26124
5900	0.277685
6000	0.233866
5900	0.257535
6025	0.210929
5675	0.1151
5925	0.269582
5925	0.248689
6050	0.186728
5700	0.141118
5950	0.235308
5725	0.171067
6075	0.163209
5975	0.218134
5750	0.200164
6100	0.141485
6000	0.198275
5950	0.256487
5775	0.225482
6125	0.122209
6025	0.177697
5975	0.239177
5800	0.245498
6150	0.107361
6050	0.157655
6000	0.218663
6075	0.138552
5825	0.259858
6175	0.0946154
6025	0.196154
6100	0.121464
6050	0.17349
5850	0.268476
6200	0.0831155
6125	0.108181
6075	0.152081
5875	0.271026
6150	0.0964571
6100	0.132244
5900	0.267759
6225	0.0727865
6175	0.0856555
6125	0.115825
6200	0.0757676
5925	0.259141
6250	0.0639313
6150	0.102649
6225	0.067009
6275	0.0569318
6175	0.0908338
6250	0.0598908
6300	0.0513645
6200	0.0800274
5950	0.245721
6275	0.0543038
6325	0.0467973
6300	0.0497732
5975	0.228281
6225	0.0703225
6325	0.0459776
6350	0.0429465
6000	0.207857
6250	0.0621545
6350	0.042702
6025	0.185985
6375	0.0396131
6275	0.0557418
6375	0.0397921
6400	0.0366599
6050	0.164601
6300	0.0506054
6400	0.0371474
6425	0.0340137
6325	0.0463607
6075	0.144361
6450	0.0316087
6350	0.0427525
6425	0.0347224
6475	0.0293718
6100	0.125733
6375	0.0395992
6450	0.0324692
6400	0.0367775
6125	0.111227
6500	0.0272904
6475	0.0303286
6425	0.034225
6525	0.0254172
6150	0.0988747
6450	0.0318834
6500	0.0282895
6550	0.0237536
6175	0.0876181
6475	0.0296857
6575	0.0222023
6525	0.0264152
6200	0.0773279
6600	0.0206513
6500	0.027621
6550	0.0247337
6625	0.0190182
6525	0.0257476
6575	0.0231673
6650	0.0172676
6225	0.0681701
6550	0.0240769
6675	0.0154178
6600	0.021606
6250	0.0606395
6575	0.0225174
6700	0.0135218
6625	0.0199622
6275	0.0547443
6600	0.0209585
6725	0.0116708
6650	0.0181906
6300	0.0499919
6625	0.0193164
6675	0.016302
6325	0.0460339
6650	0.0175534
6750	0.00997793
6700	0.0143474
6675	0.0156862
6775	0.00854329
6350	0.0426388
6700	0.0137678
6800	0.00746057
6725	0.0124155
6375	0.0396415
6725	0.0118891
6825	0.00681724
6750	0.0106274
6400	0.0369324
6850	0.00668556
6775	0.0090943
6750	0.0101663
6425	0.0344595
6875	0.00712735
6800	0.00791242
6775	0.00870324
6450	0.0321717
6900	0.00820718
6825	0.00716689
6800	0.00759414
6475	0.0300073
6925	0.0100353
6850	0.00692301
6825	0.00692496
6950	0.0128991
6500	0.0279564
6875	0.00722847
6850	0.00676454
6975	0.0175325
6525	0.0260821
6900	0.00812319
6875	0.00716876
7000	0.0258255
6550	0.0244046
6925	0.00966535
6900	0.00819249
6575	0.0228381
6950	0.0120202
6925	0.00992663
7025	0.0441806
6975	0.0156186
6600	0.0212724
6950	0.0126132
7050	0.108974
7000	0.0215266
6625	0.0196223
6975	0.01687
7075	0.518858
6650	0.0178476
7025	0.0326004
7000	0.0242535
7100	0.908755
6675	0.0159634
7050	0.0604711
7125	0.93485
7025	0.0395969
6700	0.0140224
7075	0.190362
7150	0.933797
7050	0.0874258
6725	0.0121156
7100	0.823735
7175	0.931072
7075	0.377417
7125	0.932485
7200	0.928133
6750	0.0103619
7100	0.897136
7150	0.936489
7225	0.925047
6775	0.0088683
7125	0.93511
7175	0.934165
7250	0.921811
6800	0.00773019
7150	0.934853
7200	0.931387
7275	0.918417
6825	0.00703285
7175	0.932222
7225	0.928456
6850	0.00684273
7200	0.929338
7250	0.925384
7300	0.914856
6875	0.00721135
7225	0.926309
7275	0.922163
7325	0.911116
6900	0.00818648
7250	0.923134
7350	0.907186
7300	0.918785
6925	0.00984402
7275	0.919804
7375	0.903055
7325	0.91524
6950	0.0123918
7400	0.898708
7350	0.911518
7300	0.91631
6975	0.016364
7425	0.894132
7375	0.907608
7325	0.912642
7450	0.889309
7000	0.0230921
7400	0.903498
7350	0.908789
7475	0.884223
7425	0.899174
7025	0.0364349
7375	0.904739
7500	0.878853
7450	0.894622
7050	0.0742397
7400	0.900479
7525	0.873177
7475	0.889826
7075	0.284028
7425	0.895996
7500	0.884767
7550	0.867171
7100	0.882433
7450	0.891273
7525	0.879426
7575	0.860807
7125	0.934969
7475	0.886293
7550	0.873781
7600	0.854054
7150	0.935648
7500	0.881038
7575	0.867807
7625	0.846878
7175	0.933108
7525	0.875485
7600	0.861478
7650	0.83924
7200	0.93027
7550	0.869611
7625	0.854762
7675	0.831097
7225	0.927285
7650	0.847626
7700	0.822399
7575	0.863391
7250	0.924157
7675	0.840031
7725	0.813092
7600	0.856793
7275	0.920876
7700	0.831935
7750	0.803111
7625	0.849786
7725	0.823288
7300	0.917434
7775	0.792384
7650	0.842333
7750	0.814036
7325	0.913822
7800	0.780829
7675	0.834391
7775	0.804116
7350	0.910029
7825	0.768353
7700	0.825914
7800	0.793456
7375	0.906042
7725	0.81685
7825	0.781976
7850	0.754849
7400	0.90185
7750	0.807137
7850	0.769583
7875	0.7402
7425	0.897439
7775	0.796707
7875	0.756173
7900	0.724271
7450	0.892794
7800	0.785481
7900	0.741632
7925	0.706917
7475	0.887897
7825	0.773371
7925	0.72583
7950	0.687981
7500	0.882731
7950	0.708625
7975	0.667303
7850	0.760277
7525	0.877274
7975	0.689869
8000	0.644717
7875	0.746084
7550	0.871504
8000	0.669404
8025	0.620063
7900	0.730667
8025	0.647071
7575	0.865395
8050	0.593193
7925	0.713886
8050	0.622712
7600	0.858919
8075	0.563991
7950	0.695589
8075	0.596176
7625	0.852043
7975	0.675618
8100	0.532403
8100	0.567343
7650	0.844733
8000	0.653813
8125	0.498478
8125	0.536144
7675	0.836948
8025	0.630013
8150	0.462423
8150	0.502607
7700	0.828643
8050	0.604062
8175	0.424768
8175	0.466956
7725	0.819768
8075	0.575829
8200	0.38663
8200	0.429851
7750	0.810263
8225	0.349242
8225	0.392487
8100	0.545233
7775	0.800063
8250	0.312995
8250	0.355708
8125	0.512275
7800	0.789093
8275	0.277649
8275	0.319477
8150	0.477089
7825	0.777267
8300	0.243089
8300	0.283514
8175	0.440087
7850	0.764489
8325	0.209615
8325	0.247897
8200	0.402233
8350	0.177819
7875	0.750651
8350	0.213138
8225	0.364786
7900	0.73563
8250	0.328288
8375	0.180004
8375	0.148407
8275	0.292535
7925	0.719291
8400	0.149329
8300	0.257352
8425	0.122412
8400	0.122593
7950	0.701488
8325	0.222976
8450	0.101402
8425	0.102423
7975	0.682067
8350	0.189998
8475	0.0842716
8000	0.660868
8500	0.0703496
8450	0.0858403
8375	0.159147
8025	0.637732
8525	0.0591104
8475	0.0722176
8400	0.131372
8050	0.6125
8425	0.108852
8550	0.0501764
8500	0.0610927
8075	0.585032
8450	0.0908871
8575	0.0432063
8525	0.05213
8100	0.555226
8475	0.0760947
8600	0.0378902
8550	0.0450353
8125	0.523049
8500	0.0640473
8625	0.0339086
8575	0.039523
8150	0.488586
8525	0.0543278
8650	0.0310326
8600	0.0353072
8175	0.452158
8675	0.0290958
8550	0.0466212
8200	0.414602
8625	0.0321977
8700	0.0278955
8575	0.040637
8225	0.377163
8725	0.0271887
8600	0.0360646
8250	0.340502
8750	0.0268371
8650	0.0300505
8275	0.30447
8775	0.0267792
8625	0.0326627
8675	0.0286488
8300	0.268847
8800	0.0269907
8700	0.0277514
8325	0.233818
8825	0.0274595
8650	0.0302666
8350	0.199956
8850	0.0281706
8725	0.0272316
8875	0.0291396
8675	0.0287102
8750	0.0270545
8375	0.168019
8900	0.0304044
8700	0.0277387
8400	0.13887
8775	0.0271912
8925	0.0319648
8425	0.114335
8725	0.0271705
8950	0.0337997
8800	0.0276052
8450	0.0951477
8750	0.0269355
8975	0.0359268
8825	0.0282629
8475	0.0793479
8775	0.0270015
8850	0.0291706
9000	0.0384309
8500	0.0665178
8875	0.0303657
8800	0.0273337
8525	0.0561748
9025	0.0414941
8900	0.0318573
8550	0.0479711
8825	0.0279158
9050	0.04547
8575	0.0415941
8925	0.0336217
8850	0.0287433
9075	0.0510626
8600	0.0367285
8950	0.0356659
8625	0.0330943
8875	0.0298464
8975	0.0380591
9100	0.0597967
9000	0.0409601
8900	0.03125
9125	0.0751193
8650	0.0305011
9025	0.0446781
8675	0.0287918
9150	0.106039
9050	0.0498248
8925	0.032933
8700	0.0277357
9175	0.193921
9075	0.0576941
8950	0.034888
8725	0.0271181
9100	0.0712643
8975	0.037162
9200	0.58315
8750	0.0268337
9125	0.0976741
9000	0.0398808
9225	0.89369
8775	0.0268539
9025	0.0432939
9150	0.167223
9250	0.919917
8800	0.0271405
9175	0.46515
9050	0.0478886
9275	0.919546
8825	0.0276774
9075	0.0546641
8850	0.0284586
9300	0.916392
9100	0.0659055
9200	0.879908
8875	0.0295061
9325	0.912728
9125	0.0866605
8900	0.0308535
9225	0.91958
9150	0.134787
9350	0.908805
8925	0.0324879
9250	0.920341
9175	0.308927
9375	0.904653
8950	0.0343948
9275	0.917381
8975	0.0366083
9400	0.900266
9200	0.829091
9300	0.913795
9000	0.0392359
9425	0.895633
9225	0.91577
9325	0.909934
9025	0.0424971
9450	0.890734
9250	0.920724
9350	0.905844
9050	0.0468182
9475	0.885551
9275	0.91837
9375	0.901523
9075	0.0530631
9500	0.880058
9300	0.914923
9400	0.89696
9100	0.0631738
9525	0.874233
9325	0.911139
9425	0.892137
9125	0.0814365
9550	0.868047
9350	0.90712
9150	0.121218
9575	0.861471
9375	0.902871
9450	0.887035
9175	0.251418
9400	0.898384
9600	0.854477
9475	0.881633
9425	0.893643
9200	0.758978
9625	0.847032
9500	0.875905
9225	0.909946
9650	0.839099
9450	0.888629
9250	0.920597
9525	0.869826
9475	0.883321
9275	0.918876
9675	0.830638
9550	0.863367
9500	0.877695
9300	0.91553
9700	0.821603
9525	0.871725
9325	0.911792
9575	0.856499
9550	0.865385
9350	0.907811
9725	0.811941
9600	0.849189
9575	0.858644
9375	0.903601
9750	0.801591
9625	0.841403
9600	0.851471
9400	0.899155
9775	0.790485
9650	0.833101
9625	0.843834
9425	0.894458
9800	0.778543
9675	0.824238
9650	0.835694
9825	0.765676
9450	0.889491
9700	0.814763
9675	0.827008
9850	0.751781
9475	0.884234
9700	0.817726
9875	0.736739
9725	0.804617
9500	0.878663
9900	0.720417
9750	0.793733
9525	0.872752
9725	0.807793
9925	0.702667
9775	0.782036
9550	0.866473
9750	0.797146
9950	0.683327
9800	0.769438
9575	0.859799
9775	0.78571
9975	0.66222
9825	0.755839
9600	0.852699
9800	0.773402
10000	0.639149
9850	0.741125
9625	0.845139
9825	0.760128
10025	0.613906
9875	0.725166
9650	0.837082
10050	0.586295
9850	0.745777
9675	0.828487
9900	0.707815
10075	0.556143
9875	0.730226
9700	0.819304
9925	0.68891
10100	0.52333
9900	0.713333
9950	0.668278
10125	0.487804
9925	0.694942
9725	0.80948
9975	0.645726
10150	0.449631
9950	0.674886
9750	0.798952
10175	0.40906
9975	0.65298
9775	0.787649
10200	0.366596
10000	0.621045
10225	0.323028
9800	0.775488
10000	0.629017
10025	0.594028
10250	0.279502
10025	0.602791
9825	0.762377
10050	0.564486
10275	0.237369
10050	0.57411
9850	0.748208
10300	0.198027
10075	0.542815
10075	0.532276
10325	0.163309
9875	0.73286
10100	0.508809
10100	0.497322
10350	0.135886
9900	0.716195
10125	0.472081
10125	0.459645
10375	0.118168
9925	0.698058
10150	0.432762
10150	0.419438
10400	0.109691
10175	0.391201
9950	0.678286
10175	0.377137
10425	0.106163
10200	0.348022
9975	0.656695
10200	0.333468
10450	0.105041
10225	0.304169
10225	0.289506
10000	0.633083
10475	0.104542
10250	0.260924
10250	0.246609
10025	0.607241
10500	0.10378
10050	0.578975
10525	0.102371
10275	0.219665
10275	0.206179
10075	0.54812
10550	0.100203
10300	0.181871
10300	0.169855
10100	0.514568
10575	0.0973049
10325	0.149857
10325	0.140202
10125	0.47829
10600	0.0937801
10350	0.126029
10350	0.119741
10150	0.439391
10625	0.0897759
10375	0.11285
10375	0.109532
10175	0.398179
10650	0.0855209
10400	0.106905
10400	0.105342
10200	0.355233
10675	0.0812884
10425	0.104878
10225	0.311437
10425	0.104356
10700	0.0772375
10450	0.104439
10250	0.268029
10450	0.104464
10725	0.0735688
10475	0.104203
10475	0.104516
10750	0.0707198
10500	0.103492
10275	0.226383
10500	0.103967
10775	0.0690547
10525	0.10204
10300	0.187939
10525	0.102612
10800	0.068432
10325	0.154823
10825	0.0686457
10550	0.0997906
10350	0.129566
10850	0.0696229
10375	0.11471
10550	0.100427
10575	0.0968013
10875	0.0712882
10400	0.107855
10900	0.0732602
10575	0.0974795
10600	0.0931909
10425	0.105291
10925	0.0757226
10450	0.104608
10600	0.0938907
10625	0.0891192
10950	0.0785945
10475	0.10428
10975	0.0817393
